24.128,4.78,-0.08262289857381888,-0.08605153782211139,-0.5504587155963303,0.2682926829268293,7.071,0.06870058620362313,9.857,13.184,13.64,81,1.7
17.242,5.003,-0.105188175234477,-0.09516316617637,-0.4166666666666667,0.4,7.032,0.06606481861427156,10.592,13.636,13.16,78,1.6
15.92,5.91,-0.0944781359719119,-0.05454024224181175,-0.2777777777777778,0.5588235294117647,7.114,0.06656136787621508,10.479,13.473,12.8,75,1.4
12.322,5.984,-0.1087554298011397,-0.0611734010295466,-0.1481481481481481,0.7333333333333333,7.307,0.06980027966623743,10.097,13.134,12.53,74,1.1
6.61,5.072,-0.1145670906852688,-0.09150996748197382,-0.3302752293577982,0.4929577464788733,7.659,0.07339411521075677,9.801,12.32,12.55,78,1.1
1.626,5.038,-0.1409901153893874,-0.08688141083318346,-0.4545454545454545,0.358974358974359,7.539,0.0709977458412634,10.281,12.615,12.49,74,1.0
0.558,5.028,-0.142031275994011,-0.07076072325099125,-0.4909090909090909,0.3164556962025317,7.523,0.07164279518519064,10.027,12.456,12.5,75,0.8
-2.756,5.076,-0.09395523388285743,-0.04082867079993957,-0.4144144144144144,0.4025974025974026,7.827,0.07449085662832407,10.178,12.64,12.44,77,1.0
35.187,5.493,-0.08856533432254476,-0.03649939357186172,-0.3818181818181818,0.44,7.720000000000001,0.07869692686698425,10.137,13.963,12.14,73,0.6
36.003,4.945,-0.1260882880518003,-0.0474330566717992,-0.2142857142857143,0.6417910447761194,8.513,0.07792531574612678,10.458,14.475,12.27,82,0.5
37.894,5.517,-0.1039367341618145,-0.0156440781440782,-0.08928571428571429,0.8333333333333334,7.371,0.07470745561349768,10.624,14.97,12.93,80,0.4
37.634,5.515,-0.08995959769620909,0.02136297347365113,-0.03571428571428571,0.9298245614035088,7.564,0.07209823000879789,10.412,14.741,12.92,82,0.6
35.427,5.57,-0.06425685362992573,0.003367003367003241,-0.1531531531531531,0.711864406779661,8.573,0.07261306797720121,10.078,14.116,12.94,76,0.7
28.965,5.069,-0.06284260842871547,-0.02715591991171373,-0.07272727272727272,0.8620689655172413,8.689,0.07344354497939748,10.043,13.56,12.74,67,0.7
25.254,5.426,-0.05156181258249015,-0.0396915935643759,-0.1926605504587156,0.671875,9.448,0.0795926271732289,9.235,12.219,12.75,70,0.7
21.059,5.2,-0.01657135137569243,-0.04656205645797196,-0.1981981981981982,0.6507936507936508,9.728,0.07736642444714767,10.013,12.839,12.52,71,0.5
16.85,5.603,0.01390787798783655,-0.07326149313900288,-0.1171171171171171,0.7868852459016393,9.288,0.07366557872434287,10.662,13.518,11.71,70,0.8
17.604,5.136,0.06248792737106435,-0.07150850924246521,-0.2072072072072072,0.6567164179104478,9.226,0.072661821984907,10.62,13.487,11.74,70,0.8
13.107,5.069,0.02321590313200161,-0.06391446855002347,-0.1801801801801802,0.6721311475409836,8.925,0.07610456900733747,10.337,13.068,11.51,69,1.1
7.844,4.928,0.06355652571196502,-0.05821820686302315,-0.3873873873873874,0.4342105263157895,9.394,0.07871550109358841,10.033,12.238,11.23,68,0.6
17.68,5.963,-0.009608204311246094,-0.05349827953465502,-0.3783783783783784,0.4324324324324325,9.326,0.08284825968865367,10.428,12.468,10.83,66,1.1
21.328,6.864,-0.0511005527004752,-0.04548649878013489,-0.1238938053097345,0.7627118644067796,9.094999999999999,0.07902644549944934,10.963,13.619,10.6,66,0.8
25.957,7.437,-0.0506132075471698,-0.002175004182700335,-0.1238938053097345,0.7777777777777778,8.99,0.07988291305874513,10.735,13.825,10.93,70,1.0
27.521,7.427,-0.04842648481776701,0.01030756442227765,-0.008849557522123894,0.9821428571428571,9.323,0.07930340280063294,10.031,13.161,11.25,73,0.8
31.605,4.844,-0.04645532614653758,0.02255077038082964,-0.1339285714285714,0.7619047619047619,9.642,0.08282440874986116,10.054,13.733,11.33,74,0.7
33.401,4.647,-0.003240740740740766,0.07945452981158052,-0.09821428571428571,0.819672131147541,9.5,0.08174910875052818,10.42,14.511,11.44,72,0.4
35.978,4.621,0.01714805549238108,0.116593092703194,0.1071428571428571,1.244897959183674,9.559000000000001,0.08081265121865812,10.437,14.93,11.6,71,0.5
34.757,4.663,0.03957747755916219,0.1297058441277132,-0.0990990990990991,0.8070175438596491,9.611,0.08207047497850187,10.317,14.792,11.69,74,1.3
34.871,10.802,0.06555352241537049,0.1107897384305834,-0.01818181818181818,0.9636363636363636,9.272,0.08026442382229626,10.172,14.934,11.59,75,1.5
34.275,10.846,0.04383755358168706,0.09581207832812244,-0.2909090909090909,0.5492957746478874,8.879999999999999,0.07723289826493648,9.876,14.636,11.5,72,1.5
34.016,10.807,0.0941139010189227,0.1079116237511169,-0.1818181818181818,0.6875,8.875,0.0769569176125693,10.062,15.247,11.76,72,1.3
35.072,10.155,0.2277375904215513,0.1456182999242817,-0.09090909090909091,0.8333333333333334,8.609,0.0776603839145592,9.763,15.576,12.12,71,2.2
25.535,13.47,0.2339767948523079,0.1506589147286821,-0.03636363636363636,0.9272727272727272,8.543,0.07857763436439258,9.623,12.229,12.39,76,2.1
29.957,9.339,0.2654871717324463,0.1845687770832534,-0.03669724770642202,0.9272727272727272,8.431000000000001,0.08211164340592074,9.532,12.606,12.39,81,2.3
35.811,4.415,0.2713008840959876,0.2256688931657798,0.009174311926605505,1.018518518518519,8.449,0.083630085730064,9.224,12.814,12.97,82,2.0
39.793,4.404,0.3005783109496727,0.2665840747831962,0.1592920353982301,1.4,8.257,0.07849393121889173,9.45,13.591,13.39,84,2.0
43.263,4.493,0.3330689558645144,0.2794090692474065,0.04424778761061947,1.094339622641509,8.283,0.07812797398611797,9.506,14.076,13.35,84,1.8
46.935,4.554,0.3420899790019212,0.2677496782272935,0.01754385964912281,1.036363636363636,8.164,0.07921605480887269,9.336,14.363,13.79,80,2.2
47.405,4.52,0.3528306832081076,0.2398693030619463,0.06086956521739131,1.137254901960784,8.228,0.08163867217882535,8.916,13.866,13.75,78,2.5
48.237,4.473,0.3752573781743309,0.2195208805438653,0.02654867256637168,1.058823529411765,8.16,0.08020634716153548,8.972,14.297,14.0,83,2.0
49.8,4.539,0.2547353176569229,0.1774377289941191,-0.008849557522123894,0.9821428571428571,7.843,0.07648180116863518,9.273,15.18,14.58,79,1.8
52.211,4.502,0.436381007768039,0.1751437548165273,0.05263157894736842,1.113207547169811,7.77,0.07844216610927388,9.005,15.212,14.77,84,1.2
51.638,4.436,0.44660788635807,0.1457551359559897,0.06140350877192982,1.142857142857143,7.795999999999999,0.08121305900470517,8.583,14.668,14.8,82,1.4
48.394,4.409,0.4340773265032321,0.1055866534957743,-0.1052631578947368,0.8064516129032258,7.342000000000001,0.07572382887294708,8.939,15.305,14.77,82,0.8
15.464,4.163,0.405564924114671,0.07905663961787934,-0.2543859649122807,0.5857142857142857,7.649,0.08093144740765908,8.611,10.032,14.33,77,1.3
13.463,4.216,0.3567701287155503,0.03888933131586647,-0.2695652173913044,0.5633802816901409,7.795999999999999,0.08055832453333503,8.901,10.258,14.56,82,1.2
14.397,4.23,0.3060346412679733,0.037027352125935,-0.3478260869565217,0.4736842105263158,7.561,0.08057761613787147,8.759,10.25,14.46,78,1.5
14.983,4.424,0.2797453950643623,0.01499543286308747,-0.09565217391304348,0.8225806451612904,7.813,0.07878766777482336,8.649,10.214,14.49,81,1.5
13.953,4.33,0.221619631080312,0.004076222866860046,-0.02631578947368421,0.9464285714285714,8.065999999999999,0.08143409161929432,8.234,9.692,14.51,79,1.5
12.698,4.26,0.1851218331450701,-0.006775538568450368,-0.3965517241379311,0.4177215189873418,8.026,0.08289437121434477,8.049,9.413,14.3,80,1.1
11.423,6.784,0.1464100481159782,-0.001255745033528322,-0.2586206896551724,0.5652173913043478,8.386,0.08224763001144005,8.151,9.48,13.98,73,1.4
12.591,6.78,0.1356287607123321,0.01918949304987727,-0.2735042735042735,0.5362318840579711,8.43,0.08153502872274157,8.225,9.668,13.85,77,2.1
11.843,6.66,0.09247881664385749,-0.002471128145645207,-0.3559322033898305,0.4615384615384616,8.711,0.08782228392475558,7.51,8.752,13.68,78,2.0
9.982,4.048,0.04692279628434304,-0.05109616778741588,-0.6694915254237288,0.1938775510204082,8.591,0.0858827320450818,7.786,8.698,13.3,72,2.0
6.599,4.191,0.005249050703596048,-0.1206943787203308,-0.4608695652173913,0.3291139240506329,8.653,0.08407892714880195,8.106,8.477,11.94,71,1.3
3.491,4.787,-0.006765050095624225,-0.205952172717959,-0.6782608695652174,0.1789473684210526,8.464,0.07404149279722905,9.707,9.102,11.31,71,0.8
-13.193,4.91,-0.03965307105807658,-0.2259036901203245,-0.4956521739130435,0.3214285714285715,8.505,0.07843742906032923,10.174,9.05,10.7,65,0.5
-13.077,5.08,-0.1299721307322018,-0.2738987640083236,-0.3658536585365854,0.4375,8.614,0.07900062207101499,10.448,9.471,10.44,76,0.4
-17.749,5.288,-0.1554936638351205,-0.286830131445905,-0.3577235772357724,0.4567901234567901,8.412,0.07606272748286985,11.06,9.682,10.02,76,0.6
-22.352,5.286,-0.1982229047827995,-0.2820938380884639,-0.3739837398373984,0.4390243902439024,8.68,0.07115438041586326,10.573,8.937,9.65,77,0.7
-24.497,5.335,-0.231833533064604,-0.2369352782891941,-0.360655737704918,0.4567901234567901,8.464,0.06806245549463012,11.138,9.336,9.64,75,0.7
-26.347,5.338,-0.2647790578181621,-0.1918429462791051,-0.3658536585365854,0.451219512195122,9.776,0.0804556062081171,11.334,9.368,9.58,75,0.6
-28.738,5.217,-0.2959770114942528,-0.1472611630321911,-0.3333333333333333,0.4605263157894737,10.297,0.08584827208574275,10.513,8.6,9.33,71,0.0
-29.582,5.297,-0.3344685379805774,-0.08269456529245212,-0.3140495867768595,0.5,9.964,0.07965971830132576,11.42,9.449,9.24,72,-0.4
-31.525,5.433,-0.3649795241026739,-0.05444298727536956,-0.4545454545454545,0.3604651162790697,9.644,0.07742561709070431,11.444,9.505,9.55,73,0.0
-33.129,5.467,-0.393809858773876,-0.01243991046200144,-0.3983739837398374,0.4166666666666667,9.703,0.0779844663256411,11.505,9.634,9.66,72,0.2
-33.715,5.391,-0.3988006419099637,0.02260579064587964,-0.1147540983606557,0.78125,9.646,0.0770115064879133,11.685,10.042,9.66,71,0.7
-34.938,5.526,-0.3708816062100564,0.06355630504028476,-0.2295081967213115,0.6111111111111112,9.693999999999999,0.079798850957367,11.409,10.088,9.81,73,1.2
30.199,5.427,-0.3190055043601955,0.08642210213867108,-0.4180327868852459,0.4,9.876,0.09576602893983202,11.061,15.03,9.83,77,0.9
45.855,4.822,-0.3490358398212937,0.04776602552038245,-0.6554621848739496,0.1958762886597938,11.069,0.1050350510854921,8.796,13.882,10.05,69,0.8
28.289,5.091,-0.3427448056129886,-0.04313212483647921,-0.675,0.1818181818181818,10.624,0.09085771412044996,11.041,15.996,9.5,54,0.0
21.103,5.23,-0.3213545508834791,-0.05893281807372175,-0.375,0.4375,10.522,0.08084454075259632,11.62,16.616,9.38,50,-0.2
18.796,5.406,-0.2865228027896448,-0.06312388834440452,-0.1965811965811966,0.6617647058823529,10.356,0.08010895061298173,12.088,17.667,9.48,49,0.2
18.142,5.518,-0.2448651134273452,-0.07230189211091931,-0.05982905982905983,0.8852459016393442,10.674,0.07835939839884586,12.575,18.806,9.58,51,0.4
17.15,5.615,-0.2068759699176317,-0.05642929699814359,-0.02564102564102564,0.9482758620689655,10.061,0.07444021003733513,12.788,19.493,9.67,61,0.8
19.364,5.623,-0.1636197819508354,-0.008047133208794355,0.06666666666666667,1.16,10.286,0.07684092219194345,12.3,19.474,9.85,68,0.9
22.602,5.502,-0.06632607729897833,0.1419866411468302,0.1092436974789916,1.26,9.945,0.0775266740663719,11.764,19.761,10.15,68,0.1
24.003,5.584,0.006368233751638863,0.1888573007975993,0.1333333333333333,1.326530612244898,9.289,0.07264876458701597,12.859,22.265,10.48,76,0.6
24.608,5.872,0.004073599414134099,0.2132119333591631,0.1735537190082645,1.5,9.184999999999999,0.0680826098473639,13.627,24.48,10.85,81,0.6
24.524,6.456,0.02320112161367627,0.2284553154316533,0.2396694214876033,1.674418604651163,9.071,0.06425840899570613,14.742,27.523,11.28,77,0.9
50.653,6.338,0.06162593424732887,0.2419259039275372,0.05737704918032787,1.12962962962963,8.714,0.07080526438696422,13.899,21.77,11.36,81,1.4
56.771,6.186,0.1996800319968004,0.263544835578734,0.06349206349206349,1.156862745098039,8.051,0.07090953431368217,13.102,21.751,11.77,85,1.9
70.177,6.256,0.3056488707426741,0.2733958133807635,0.272,1.790697674418605,7.840999999999999,0.06987548876632957,12.888,23.499,12.2,91,2.5
98.002,5.977,0.5021298701298702,0.379288584808529,0.328,2.051282051282051,7.855,0.06865757507415204,11.338,23.041,14.45,98,2.6
99.574,5.915,0.5606183476938671,0.339167651474017,0.2619047619047619,1.785714285714286,7.846,0.06847794639207823,11.455,23.493,14.73,97,2.4
106.653,5.681,0.6803657556270095,0.3359819441009151,0.4,2.428571428571428,8.152000000000001,0.0728957282176745,10.941,23.13,14.64,99,2.6
111.169,5.406,0.7810782712015445,0.3157674488118367,0.2,1.520833333333333,8.565999999999999,0.07505063879637222,10.36,22.299,14.63,92,2.6
113.73,5.263,0.8158097810359795,0.2520851844420875,0.07751937984496124,1.196078431372549,8.331,0.07276721017335906,10.275,22.251,14.44,96,2.4
116.836,5.171,0.848245410178945,0.1524349297590588,0.0,1.0,7.875999999999999,0.06978359878571169,10.238,21.832,13.91,93,3.2
119.238,5.062,0.9227544091509821,0.0185894194418359,0.06153846153846154,1.137931034482759,8.298,0.07346989998968166,10.362,21.777,13.46,88,3.8
119.798,5.09,0.9212507750907963,-0.009017964922246713,0.1185185185185185,1.355555555555556,8.395,0.07270370380627822,10.64,22.173,13.12,88,3.7
114.856,4.665,0.8352174663444945,-0.01578301821295491,-0.0962962962962963,0.8115942028985508,7.928000000000001,0.07639821845923843,9.476,20.201,12.77,92,3.6
-0.607,4.521,0.7771081816279557,-0.0227628978395692,-0.3333333333333333,0.4767441860465116,8.05,0.07900675288369788,9.383,9.496,12.19,90,3.7
2.383,4.458,0.6714085353636547,-0.006581503233620611,-0.2042253521126761,0.6081081081081081,7.781000000000001,0.07703495168483682,9.234,9.692,12.13,93,4.1
3.481,4.325,0.4593098164850089,0.0295543539063956,-0.0851063829787234,0.8356164383561644,7.554,0.07663130084716623,8.749,9.338,12.18,85,4.1
4.459,4.294,0.37657422512234917,0.05351486786744197,-0.02127659574468085,0.9571428571428572,7.765,0.07735495107776236,8.621,9.286,12.24,85,4.1
